title,price,promo,coupon,product_url,collection_date,brand,model_name,screen_size,color,hard_disk_size,cpu_model,ram_memory,operating_system,special_feature
"Laptop Computer 14 Inch, 12GB RAM 512GB SSD, Laptop with FHD 1920x1080 Display, Celeron N4000 CPU, 35.52WH Battery, 2 Speakers, 2.4/5G WiFi, BT4.0, Business Portable Laptops.",$859.99,"Wed, Jan 29",No coupon,https://www.amazon.com/jumper-Computer-1920x1080-Speakers-Business/dp/B0DQSZ7JD8/ref=sr_1_100?dib=eyJ2IjoiMSJ9.MdB9_w_EB5vnY4nd2vRd6bP2UaBHbauNnfj3d1xFAjjtTX_KhbptCpj3hSgsEmigQsnUCbEuRzDNQm_QEwQUHHY7lpklF3pDZ_6u1ksiqh7G5H8uucEC6HyNBsS-tB2jKxd-lrR6VPutIHnFYmjOOWs_SP0uwsVAZcICp2BiuOb8lPELbPoelARxNVAwhe8CmfXTIrbS572B1kX6dXm6B8zOJrcKl9szua8UvwhX-W8.ht1vo6TcQxJipH8NKra_ecHrvmaxkhvRlOlMSzahcfM&dib_tag=se&keywords=laptop+Mac&qid=1737203382&sr=8-100,2025-01-18 13:29:45,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available
"Laptop, 16GB RAM 1152GB Storage, Laptop Computer with Celeron N5095 CPU(Up to 2.9GHz), FHD IPS 1200P Display, 38WH Battery, 2 Speakers, HDMI, 16 Inch Business Laptops.",$999.99,"Wed, Jan 29",No coupon,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0OTU4ODgyNjYyMTg1NDA3OjE3MzcyMDMzODI6c3BfYnRmOjMwMDYyNDc0MTY4ODMwMjo6MDo6&url=%2Fjumper-Computer-Speakers-Business-Laptops%2Fdp%2FB0DJ6LK7S8%2Fref%3Dsr_1_101_sspa%3Fdib%3DeyJ2IjoiMSJ9.MdB9_w_EB5vnY4nd2vRd6bP2UaBHbauNnfj3d1xFAjjtTX_KhbptCpj3hSgsEmigQsnUCbEuRzDNQm_QEwQUHHY7lpklF3pDZ_6u1ksiqh7G5H8uucEC6HyNBsS-tB2jKxd-lrR6VPutIHnFYmjOOWs_SP0uwsVAZcICp2BiuOb8lPELbPoelARxNVAwhe8CmfXTIrbS572B1kX6dXm6B8zOJrcKl9szua8UvwhX-W8.ht1vo6TcQxJipH8NKra_ecHrvmaxkhvRlOlMSzahcfM%26dib_tag%3Dse%26keywords%3Dlaptop%2BMac%26qid%3D1737203382%26sr%3D8-101-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1%26smid%3DA13G88ZT9OU5F1,2025-01-18 13:29:45,jumper,Ezbook S7MAX,16 Inches,Gray,1 TB,Celeron,16 GB,Windows 11,HD Audio
"15.6 inch Rose Gold Laptop 16G DDR4 RAM 512GB SSD Large FHD IPS Screen, Windows 11 PC High Speed Celeron N5095(2.0-2.9Ghz) Quad-Core CPU,Thin Light Business/Student Laptop Computer/Backlit KB",$369.90,"Wed, Jan 29",$30.00 off coupon applied,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0OTU4ODgyNjYyMTg1NDA3OjE3MzcyMDMzODI6c3BfYnRmOjMwMDM5OTQ4ODI1MjYwMjo6MDo6&url=%2FNmybwo-2-0-2-9Ghz-Quad-Core-Business-Computer%2Fdp%2FB0CDB21C6J%2Fref%3Dsr_1_102_sspa%3Fdib%3DeyJ2IjoiMSJ9.MdB9_w_EB5vnY4nd2vRd6bP2UaBHbauNnfj3d1xFAjjtTX_KhbptCpj3hSgsEmigQsnUCbEuRzDNQm_QEwQUHHY7lpklF3pDZ_6u1ksiqh7G5H8uucEC6HyNBsS-tB2jKxd-lrR6VPutIHnFYmjOOWs_SP0uwsVAZcICp2BiuOb8lPELbPoelARxNVAwhe8CmfXTIrbS572B1kX6dXm6B8zOJrcKl9szua8UvwhX-W8.ht1vo6TcQxJipH8NKra_ecHrvmaxkhvRlOlMSzahcfM%26dib_tag%3Dse%26keywords%3Dlaptop%2BMac%26qid%3D1737203382%26sr%3D8-102-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,2025-01-18 13:29:45,Nmybwo,HL1568,15.6 Inches,Rose Gold,512 GB,Celeron N,16 GB,Windows 11 Pro,Backlit Keyboard
"Laptop Screen Extender, 14"" 1080P FHD Triple Monitor for Laptop Extension- 315°Rotate Portable Dual Monitor Screen for 13.3-16.5"" Laptops Type-C/HDMI/USB-A Plug & Play for Wins/Mac/Chro",$258.99,"Wed, Jan 29",No coupon,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxNTEyNDQ3MTc2MDQ1Njc6MTczNzIwMzQwMDpzcF9hdGZfbmV4dDozMDA2MDQzMDQ2OTk3MDI6OjA6Og&url=%2FQGE-Extender-Extension-315%25C2%25B0Rotate-13-3-16-5%2Fdp%2FB0D8BLXG5N%2Fref%3Dsr_1_97_sspa%3Fdib%3DeyJ2IjoiMSJ9.sEJse4wc_U0VmAB5J2sBPdraBjsQUGrRtzNsza25ct5id0M3glQO4DONCLSP3gEun-dbDW-TKHoin4Anj7YIiSIh_14xA2TW4zlOia7fo6CiKNWWDHQ4OrMryGyAZ_I-7z-UCcs--uUjwUMtNd41g5wYes5dOTeaEbbvtO4CcHIuSCB8-UCbvg_7-kPKcC-5sSCG_e287eTTz2oc-WC2zf_7mKy-c7Qa_dS4FFYfIM4.Gnm6b5zBrTNx-godAYE99hMjIPLObpl5wYVBoFqCi6g%26dib_tag%3Dse%26keywords%3Dlaptop%2BMac%26qid%3D1737203400%26sr%3D8-97-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,2025-01-18 13:30:03,QGE,Data not available,14 Inches,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available
"2025 New Laptop Screen Extender, 14"" Portable Triple Monitor with Multifunction Base for Laptop up to 17.3"", 1080P/360° Rotation/Detachable/Plug & Play Compatible with Mac, Wins, Chrome",$299.00,"Wed, Jan 29",No coupon,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxNTEyNDQ3MTc2MDQ1Njc6MTczNzIwMzQwMDpzcF9hdGZfbmV4dDozMDA2Mzc1MTI4NTQyMDI6OjA6Og&url=%2Fsharanix-Extender-Multifunction-Detachable-Compatible%2Fdp%2FB0DBGW83R5%2Fref%3Dsr_1_98_sspa%3Fdib%3DeyJ2IjoiMSJ9.sEJse4wc_U0VmAB5J2sBPdraBjsQUGrRtzNsza25ct5id0M3glQO4DONCLSP3gEun-dbDW-TKHoin4Anj7YIiSIh_14xA2TW4zlOia7fo6CiKNWWDHQ4OrMryGyAZ_I-7z-UCcs--uUjwUMtNd41g5wYes5dOTeaEbbvtO4CcHIuSCB8-UCbvg_7-kPKcC-5sSCG_e287eTTz2oc-WC2zf_7mKy-c7Qa_dS4FFYfIM4.Gnm6b5zBrTNx-godAYE99hMjIPLObpl5wYVBoFqCi6g%26dib_tag%3Dse%26keywords%3Dlaptop%2BMac%26qid%3D1737203400%26sr%3D8-98-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,2025-01-18 13:30:03,sharanix,Data not available,14 Inches,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available
"Laptop Screen Extender, 15.6"" Triple Portable Monitor for Laptop, 1080P FHD IPS, Plug and Play, Laptop Extended Monitor for 15.6""-17.3"" Laptops, Compatible with Wins/Mac/Chrome, Grey",$329.99,"Wed, Jan 29",No coupon,https://www.amazon.com/FKA-Extender-Portable-Extended-Compatible/dp/B0D8PZ75C2/ref=sr_1_99?dib=eyJ2IjoiMSJ9.sEJse4wc_U0VmAB5J2sBPdraBjsQUGrRtzNsza25ct5id0M3glQO4DONCLSP3gEun-dbDW-TKHoin4Anj7YIiSIh_14xA2TW4zlOia7fo6CiKNWWDHQ4OrMryGyAZ_I-7z-UCcs--uUjwUMtNd41g5wYes5dOTeaEbbvtO4CcHIuSCB8-UCbvg_7-kPKcC-5sSCG_e287eTTz2oc-WC2zf_7mKy-c7Qa_dS4FFYfIM4.Gnm6b5zBrTNx-godAYE99hMjIPLObpl5wYVBoFqCi6g&dib_tag=se&keywords=laptop+Mac&qid=1737203400&sr=8-99,2025-01-18 13:30:03,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available
"Portable Monitor, 15.6 Inch FHD 1080P HDMI USB C Second External Monitor for Laptop, Desktop, MacBook, Phones, Tablet, PS5/4, Xbox, Switch, Built-in Speaker with Protective Case",$85.99,"Thu, Jan 30",$20.00 off coupon applied,https://www.amazon.com/Portable-Monitor-InnoView-External-Protective/dp/B095GG31KX/ref=sr_1_100?dib=eyJ2IjoiMSJ9.sEJse4wc_U0VmAB5J2sBPdraBjsQUGrRtzNsza25ct5id0M3glQO4DONCLSP3gEun-dbDW-TKHoin4Anj7YIiSIh_14xA2TW4zlOia7fo6CiKNWWDHQ4OrMryGyAZ_I-7z-UCcs--uUjwUMtNd41g5wYes5dOTeaEbbvtO4CcHIuSCB8-UCbvg_7-kPKcC-5sSCG_e287eTTz2oc-WC2zf_7mKy-c7Qa_dS4FFYfIM4.Gnm6b5zBrTNx-godAYE99hMjIPLObpl5wYVBoFqCi6g&dib_tag=se&keywords=laptop+Mac&qid=1737203400&sr=8-100,2025-01-18 13:30:03,InnoView,Data not available,15.6 Inches,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available
"Webcam Cover Slide[2-Pack], 0.023 Inch Ultra-Thin Metal Web Camera Cover for Macbook Pro, iMac, Laptop, PC, iPad Pro, iPhone 8/7/6 Plus, Protect Your Visual Privacy [Black]",$6.99,"Thu, Jan 30",No coupon,https://www.amazon.com/CloudValley-Ultra-Thin-Macbook-Protect-Privacy/dp/B079MCPJGH/ref=sr_1_101?dib=eyJ2IjoiMSJ9.sEJse4wc_U0VmAB5J2sBPdraBjsQUGrRtzNsza25ct5id0M3glQO4DONCLSP3gEun-dbDW-TKHoin4Anj7YIiSIh_14xA2TW4zlOia7fo6CiKNWWDHQ4OrMryGyAZ_I-7z-UCcs--uUjwUMtNd41g5wYes5dOTeaEbbvtO4CcHIuSCB8-UCbvg_7-kPKcC-5sSCG_e287eTTz2oc-WC2zf_7mKy-c7Qa_dS4FFYfIM4.Gnm6b5zBrTNx-godAYE99hMjIPLObpl5wYVBoFqCi6g&dib_tag=se&keywords=laptop+Mac&qid=1737203400&sr=8-101,2025-01-18 13:30:03,CloudValley,KZ-02,2 Inches,Black-2 Pcs,Data not available,Data not available,Data not available,Data not available,Indicator Light
2017 Brio 4K Webcam,$129.00,"Thu, Jan 30",No coupon,https://www.amazon.com/Logitech-2017-Brio-4K-Webcam/dp/B01N5UOYC4/ref=sr_1_102?dib=eyJ2IjoiMSJ9.sEJse4wc_U0VmAB5J2sBPdraBjsQUGrRtzNsza25ct5id0M3glQO4DONCLSP3gEun-dbDW-TKHoin4Anj7YIiSIh_14xA2TW4zlOia7fo6CiKNWWDHQ4OrMryGyAZ_I-7z-UCcs--uUjwUMtNd41g5wYes5dOTeaEbbvtO4CcHIuSCB8-UCbvg_7-kPKcC-5sSCG_e287eTTz2oc-WC2zf_7mKy-c7Qa_dS4FFYfIM4.Gnm6b5zBrTNx-godAYE99hMjIPLObpl5wYVBoFqCi6g&dib_tag=se&keywords=laptop+Mac&qid=1737203400&sr=8-102,2025-01-18 13:30:03,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available
"External Hard Drive 12TB USB3.0 3.5"" Desktop HDD Storage Compatible for Mac, PC, Desktop, Laptop, TV(Black) HD3512",$189.89,"Wed, Jan 29",No coupon,https://www.amazon.com/UnionSine-External-Desktop-Compatible-HD3512/dp/B0DFC1CK27/ref=sr_1_103?dib=eyJ2IjoiMSJ9.sEJse4wc_U0VmAB5J2sBPdraBjsQUGrRtzNsza25ct5id0M3glQO4DONCLSP3gEun-dbDW-TKHoin4Anj7YIiSIh_14xA2TW4zlOia7fo6CiKNWWDHQ4OrMryGyAZ_I-7z-UCcs--uUjwUMtNd41g5wYes5dOTeaEbbvtO4CcHIuSCB8-UCbvg_7-kPKcC-5sSCG_e287eTTz2oc-WC2zf_7mKy-c7Qa_dS4FFYfIM4.Gnm6b5zBrTNx-godAYE99hMjIPLObpl5wYVBoFqCi6g&dib_tag=se&keywords=laptop+Mac&qid=1737203400&sr=8-103,2025-01-18 13:30:03,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available
"Laptop Docking Station Dual Monitor 4K@120Hz, 9 in 1 USB C Hub with 2 HDMI, 1000Mbps LAN, Max 85W PD, 3 USB, SD Card Reader, USB C Dock Compatible with iPhone 15/Mac/Dell/HP/Surface/Steam Deck",$45.99,"Thu, Jan 30",No coupon,https://www.amazon.com/Docking-Station-Monitor-1000Mbps-Multiport/dp/B0B1PT5FVM/ref=sr_1_104?dib=eyJ2IjoiMSJ9.sEJse4wc_U0VmAB5J2sBPdraBjsQUGrRtzNsza25ct5id0M3glQO4DONCLSP3gEun-dbDW-TKHoin4Anj7YIiSIh_14xA2TW4zlOia7fo6CiKNWWDHQ4OrMryGyAZ_I-7z-UCcs--uUjwUMtNd41g5wYes5dOTeaEbbvtO4CcHIuSCB8-UCbvg_7-kPKcC-5sSCG_e287eTTz2oc-WC2zf_7mKy-c7Qa_dS4FFYfIM4.Gnm6b5zBrTNx-godAYE99hMjIPLObpl5wYVBoFqCi6g&dib_tag=se&keywords=laptop+Mac&qid=1737203400&sr=8-104,2025-01-18 13:30:03,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available
"Expansion 20TB External Hard Drive HDD - USB 3.0, with Rescue Data Recovery Services (STKP20000400)",$229.99,No promotion,No coupon,https://www.amazon.com/Seagate-Expansion-External-Services-STKP20000400/dp/B0B2PZWD81/ref=sr_1_105?dib=eyJ2IjoiMSJ9.sEJse4wc_U0VmAB5J2sBPdraBjsQUGrRtzNsza25ct5id0M3glQO4DONCLSP3gEun-dbDW-TKHoin4Anj7YIiSIh_14xA2TW4zlOia7fo6CiKNWWDHQ4OrMryGyAZ_I-7z-UCcs--uUjwUMtNd41g5wYes5dOTeaEbbvtO4CcHIuSCB8-UCbvg_7-kPKcC-5sSCG_e287eTTz2oc-WC2zf_7mKy-c7Qa_dS4FFYfIM4.Gnm6b5zBrTNx-godAYE99hMjIPLObpl5wYVBoFqCi6g&dib_tag=se&keywords=laptop+Mac&qid=1737203400&sr=8-105,2025-01-18 13:30:03,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available
"S2 Laptop Screen Extender, 14'' Laptop Monitor Extender Plug & Play, 1080P FHD Triple Portable Dual Monitor for 13-17'' Laptops, Compatible with Windows/Mac/Surface/Android/Switch",$220.99,"Wed, Jan 29",No coupon,https://www.amazon.com/Maxfree-S2-Extender-Portable-Compatible/dp/B0CG9XBTRX/ref=sr_1_106?dib=eyJ2IjoiMSJ9.sEJse4wc_U0VmAB5J2sBPdraBjsQUGrRtzNsza25ct5id0M3glQO4DONCLSP3gEun-dbDW-TKHoin4Anj7YIiSIh_14xA2TW4zlOia7fo6CiKNWWDHQ4OrMryGyAZ_I-7z-UCcs--uUjwUMtNd41g5wYes5dOTeaEbbvtO4CcHIuSCB8-UCbvg_7-kPKcC-5sSCG_e287eTTz2oc-WC2zf_7mKy-c7Qa_dS4FFYfIM4.Gnm6b5zBrTNx-godAYE99hMjIPLObpl5wYVBoFqCi6g&dib_tag=se&keywords=laptop+Mac&qid=1737203400&sr=8-106,2025-01-18 13:30:03,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available
"Adjustable Computer Stand with 360 Rotating Base, Ergonimic Foldable Laptop Riser for Desk Compatible with MacBook Pro/Air Notebook up to 16 Inches, Silver",$35.99,"Thu, Jan 30",No coupon,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxNTEyNDQ3MTc2MDQ1Njc6MTczNzIwMzQwMDpzcF9tdGY6MjAwMDY4MjIyOTA1Njk4OjowOjo&url=%2FAdjustable-Rotating-Computer-Ergonimic-Compatible%2Fdp%2FB0B1LH9RDT%2Fref%3Dsr_1_107_sspa%3Fdib%3DeyJ2IjoiMSJ9.sEJse4wc_U0VmAB5J2sBPdraBjsQUGrRtzNsza25ct5id0M3glQO4DONCLSP3gEun-dbDW-TKHoin4Anj7YIiSIh_14xA2TW4zlOia7fo6CiKNWWDHQ4OrMryGyAZ_I-7z-UCcs--uUjwUMtNd41g5wYes5dOTeaEbbvtO4CcHIuSCB8-UCbvg_7-kPKcC-5sSCG_e287eTTz2oc-WC2zf_7mKy-c7Qa_dS4FFYfIM4.Gnm6b5zBrTNx-godAYE99hMjIPLObpl5wYVBoFqCi6g%26dib_tag%3Dse%26keywords%3Dlaptop%2BMac%26qid%3D1737203400%26sr%3D8-107-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,2025-01-18 13:30:03,AOEVI,Data not available,Data not available,B-Silver,Data not available,Data not available,Data not available,Data not available,Data not available
"Laptop Screen Extender Monitor Portable - 2.5K Triple Laptop Screen Extender, Plug and Play Multiple Screens Extended Fits 13-17.3 Inch Laptops Compatible with Mac, Windows, Chrome, Dex",$396.99,"Wed, Jan 29",$100.00 off coupon applied,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxNTEyNDQ3MTc2MDQ1Njc6MTczNzIwMzQwMDpzcF9tdGY6MzAwNjM0MzgwOTA4ODAyOjowOjo&url=%2FPitycbo-Laptop-Extender-Monitor-Portable%2Fdp%2FB0DF2S8F4G%2Fref%3Dsr_1_108_sspa%3Fdib%3DeyJ2IjoiMSJ9.sEJse4wc_U0VmAB5J2sBPdraBjsQUGrRtzNsza25ct5id0M3glQO4DONCLSP3gEun-dbDW-TKHoin4Anj7YIiSIh_14xA2TW4zlOia7fo6CiKNWWDHQ4OrMryGyAZ_I-7z-UCcs--uUjwUMtNd41g5wYes5dOTeaEbbvtO4CcHIuSCB8-UCbvg_7-kPKcC-5sSCG_e287eTTz2oc-WC2zf_7mKy-c7Qa_dS4FFYfIM4.Gnm6b5zBrTNx-godAYE99hMjIPLObpl5wYVBoFqCi6g%26dib_tag%3Dse%26keywords%3Dlaptop%2BMac%26qid%3D1737203400%26sr%3D8-108-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,2025-01-18 13:30:03,Pitycbo,Data not available,14.1 Inches,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available
External DVD Drive USB 3.0 Type-C USB Portable Player for Laptop CD DVD +/-RW Disk Drive CD ROM Burner Writer CD/DVD Burner Reader Compatible with Desktop Windows Linux OS Apple MacBook,$22.99,"Thu, Jan 30",15% off coupon applied,https://www.amazon.com/External-Portable-Compatible-Desktop-Windows/dp/B09LXVV8P7/ref=sr_1_109?dib=eyJ2IjoiMSJ9.sEJse4wc_U0VmAB5J2sBPdraBjsQUGrRtzNsza25ct5id0M3glQO4DONCLSP3gEun-dbDW-TKHoin4Anj7YIiSIh_14xA2TW4zlOia7fo6CiKNWWDHQ4OrMryGyAZ_I-7z-UCcs--uUjwUMtNd41g5wYes5dOTeaEbbvtO4CcHIuSCB8-UCbvg_7-kPKcC-5sSCG_e287eTTz2oc-WC2zf_7mKy-c7Qa_dS4FFYfIM4.Gnm6b5zBrTNx-godAYE99hMjIPLObpl5wYVBoFqCi6g&dib_tag=se&keywords=laptop+Mac&qid=1737203400&sr=8-109,2025-01-18 13:30:03,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available
"Webcam with Microphone-Computer Camera with Privacy Shutter for PC/Mac/Laptop/MacBook,USB 1080P Webcam Plug and Play,Low-Light Correction and Autofocus",$26.99,"Thu, Jan 30",No coupon,https://www.amazon.com/Microphone-Computer-Privacy-Low-Light-Correction-Autofocus/dp/B08HVQZTZQ/ref=sr_1_110?dib=eyJ2IjoiMSJ9.sEJse4wc_U0VmAB5J2sBPdraBjsQUGrRtzNsza25ct5id0M3glQO4DONCLSP3gEun-dbDW-TKHoin4Anj7YIiSIh_14xA2TW4zlOia7fo6CiKNWWDHQ4OrMryGyAZ_I-7z-UCcs--uUjwUMtNd41g5wYes5dOTeaEbbvtO4CcHIuSCB8-UCbvg_7-kPKcC-5sSCG_e287eTTz2oc-WC2zf_7mKy-c7Qa_dS4FFYfIM4.Gnm6b5zBrTNx-godAYE99hMjIPLObpl5wYVBoFqCi6g&dib_tag=se&keywords=laptop+Mac&qid=1737203400&sr=8-110,2025-01-18 13:30:03,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available
"Bluetooth Keyboard for Mac, Compact Wireless Keyboard Compatible with MacBook Pro/Air, iMac, iMac Pro, Mac Mini, Mac Pro Laptop and PC, Dark Black",$24.99,"Thu, Jan 30",No coupon,https://www.amazon.com/OMOTON-Bluetooth-Keyboard-Wireless-Compatible/dp/B0D8KGSVZ2/ref=sr_1_111?dib=eyJ2IjoiMSJ9.sEJse4wc_U0VmAB5J2sBPdraBjsQUGrRtzNsza25ct5id0M3glQO4DONCLSP3gEun-dbDW-TKHoin4Anj7YIiSIh_14xA2TW4zlOia7fo6CiKNWWDHQ4OrMryGyAZ_I-7z-UCcs--uUjwUMtNd41g5wYes5dOTeaEbbvtO4CcHIuSCB8-UCbvg_7-kPKcC-5sSCG_e287eTTz2oc-WC2zf_7mKy-c7Qa_dS4FFYfIM4.Gnm6b5zBrTNx-godAYE99hMjIPLObpl5wYVBoFqCi6g&dib_tag=se&keywords=laptop+Mac&qid=1737203400&sr=8-111,2025-01-18 13:30:03,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available
"USB C Hub 7 in 1 Multiport Adapter with 4K HDMI Dongle, 100W PD, SD/TF Card Reader, 3 USB-A, USBC Docking Station for MacBook Mac Pro/Air, Dell, HP, ASUS, Acer and Other Type C Laptops",$11.69,"Thu, Jan 30",20% off coupon applied,https://www.amazon.com/UANTIN-Multiport-Adapter-MacBook-Compatible/dp/B0C77WN21X/ref=sr_1_112?dib=eyJ2IjoiMSJ9.sEJse4wc_U0VmAB5J2sBPdraBjsQUGrRtzNsza25ct5id0M3glQO4DONCLSP3gEun-dbDW-TKHoin4Anj7YIiSIh_14xA2TW4zlOia7fo6CiKNWWDHQ4OrMryGyAZ_I-7z-UCcs--uUjwUMtNd41g5wYes5dOTeaEbbvtO4CcHIuSCB8-UCbvg_7-kPKcC-5sSCG_e287eTTz2oc-WC2zf_7mKy-c7Qa_dS4FFYfIM4.Gnm6b5zBrTNx-godAYE99hMjIPLObpl5wYVBoFqCi6g&dib_tag=se&keywords=laptop+Mac&qid=1737203400&sr=8-112,2025-01-18 13:30:03,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available
"Portable Monitor, 15.6'' FHD 1080P USB-C HDMI Travel Laptop Monitor, HDR IPS Ultra-Slim Gaming Monitor with Kickstand & Speakers, External Monitor for Laptop PC MAC Phone PS4/5 Xbox Switch",$69.99,"Thu, Jan 30",$18.00 off coupon applied,https://www.amazon.com/BIGASUO-Portable-Ultra-Slim-Kickstand-Speakers/dp/B0D3HV3DM4/ref=sr_1_113?dib=eyJ2IjoiMSJ9.sEJse4wc_U0VmAB5J2sBPdraBjsQUGrRtzNsza25ct5id0M3glQO4DONCLSP3gEun-dbDW-TKHoin4Anj7YIiSIh_14xA2TW4zlOia7fo6CiKNWWDHQ4OrMryGyAZ_I-7z-UCcs--uUjwUMtNd41g5wYes5dOTeaEbbvtO4CcHIuSCB8-UCbvg_7-kPKcC-5sSCG_e287eTTz2oc-WC2zf_7mKy-c7Qa_dS4FFYfIM4.Gnm6b5zBrTNx-godAYE99hMjIPLObpl5wYVBoFqCi6g&dib_tag=se&keywords=laptop+Mac&qid=1737203400&sr=8-113,2025-01-18 13:30:03,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available
"External cd/dvd drive for laptop,CD Burner Clamshell Portable Reader Writer Optical disk Drive,Dvd player for Laptop +/-RW usb 3.0 with Carrying Case,External dvd drive for PC Windows Linux Mac",$29.99,"Thu, Jan 30",30% off coupon applied,https://www.amazon.com/External-Clamshell-Portable-Optical-Carrying/dp/B0DS9MW5TZ/ref=sr_1_114?dib=eyJ2IjoiMSJ9.sEJse4wc_U0VmAB5J2sBPdraBjsQUGrRtzNsza25ct5id0M3glQO4DONCLSP3gEun-dbDW-TKHoin4Anj7YIiSIh_14xA2TW4zlOia7fo6CiKNWWDHQ4OrMryGyAZ_I-7z-UCcs--uUjwUMtNd41g5wYes5dOTeaEbbvtO4CcHIuSCB8-UCbvg_7-kPKcC-5sSCG_e287eTTz2oc-WC2zf_7mKy-c7Qa_dS4FFYfIM4.Gnm6b5zBrTNx-godAYE99hMjIPLObpl5wYVBoFqCi6g&dib_tag=se&keywords=laptop+Mac&qid=1737203400&sr=8-114,2025-01-18 13:30:03,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available
"USB 3.0 Universal Laptop Docking Station Dual HDMI Monitor for Windows and Mac, USB 3.0 or USB-C, (Dual Video: HDMI and HDMI/DVI/VGA, Gigabit Ethernet, Audio, 6 USB Ports)",$89.95,"Thu, Jan 30",No coupon,https://www.amazon.com/Plugable-Universal-Laptop-Docking-Station-Dual-Monitor-2-Hdmi/dp/B00ECDM78E/ref=sr_1_115?dib=eyJ2IjoiMSJ9.sEJse4wc_U0VmAB5J2sBPdraBjsQUGrRtzNsza25ct5id0M3glQO4DONCLSP3gEun-dbDW-TKHoin4Anj7YIiSIh_14xA2TW4zlOia7fo6CiKNWWDHQ4OrMryGyAZ_I-7z-UCcs--uUjwUMtNd41g5wYes5dOTeaEbbvtO4CcHIuSCB8-UCbvg_7-kPKcC-5sSCG_e287eTTz2oc-WC2zf_7mKy-c7Qa_dS4FFYfIM4.Gnm6b5zBrTNx-godAYE99hMjIPLObpl5wYVBoFqCi6g&dib_tag=se&keywords=laptop+Mac&qid=1737203400&sr=8-115,2025-01-18 13:30:03,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available
"48Gbps USB C to HDMI 2.1 Adapter for macOS, Supports 8K 60Hz / 4K 240Hz HDR, Thunderbolt 4 to HDMI 2.1, HDMI 2.1 to USB C Adapter, Compatible with Thunderbolt 5 Laptops",$24.99,"Mon, Feb 3",No coupon,https://www.amazon.com/Cable-Matters-Supports-Thunderbolt-Compatible/dp/B0DCN798Y1/ref=sr_1_116?dib=eyJ2IjoiMSJ9.sEJse4wc_U0VmAB5J2sBPdraBjsQUGrRtzNsza25ct5id0M3glQO4DONCLSP3gEun-dbDW-TKHoin4Anj7YIiSIh_14xA2TW4zlOia7fo6CiKNWWDHQ4OrMryGyAZ_I-7z-UCcs--uUjwUMtNd41g5wYes5dOTeaEbbvtO4CcHIuSCB8-UCbvg_7-kPKcC-5sSCG_e287eTTz2oc-WC2zf_7mKy-c7Qa_dS4FFYfIM4.Gnm6b5zBrTNx-godAYE99hMjIPLObpl5wYVBoFqCi6g&dib_tag=se&keywords=laptop+Mac&qid=1737203400&sr=8-116,2025-01-18 13:30:03,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available
